"성별(1)","특성별(1)",특성별(2),2014,2014,2014,2015,2015,2015,2016,2016,2016,2017,2017,2017,2018,2018,2018,2019,2019,2019,2020,2020,2020,2021,2021,2021,2022,2022,2022
"성별(1)","특성별(1)",특성별(2),응답자수 (명),분율 (%),표준오차,응답자수 (명),분율 (%),표준오차,응답자수 (명),분율 (%),표준오차,응답자수 (명),분율 (%),표준오차,응답자수 (명),분율 (%),표준오차,응답자수 (명),분율 (%),표준오차,응답자수 (명),분율 (%),표준오차,응답자수 (명),분율 (%),표준오차,응답자수 (명),분율 (%),표준오차
"여자","소득수준별",하,562,50.4,2.9,551,45.9,3.0,643,40.0,2.5,631,40.9,2.3,657,37.7,2.4,641,37.8,2.6,562,36.8,2.4,582,37.3,2.6,547,47.2,2.6
"여자","소득수준별",중하,577,54.8,2.5,580,45.1,2.4,664,40.4,2.2,651,42.7,2.4,677,40.7,2.1,651,39.2,2.5,591,40.5,2.5,576,40.8,2.7,559,50.2,2.6
"여자","소득수준별",중,583,49.5,2.3,587,47.0,2.2,678,44.4,2.2,648,43.7,2.4,674,42.3,2.3,662,41.5,2.2,602,42.2,2.4,606,41.8,2.4,545,44.0,2.5
"여자","소득수준별",중상,590,53.5,2.3,589,46.8,2.4,662,49.7,2.6,653,43.7,2.5,668,41.0,2.3,667,42.2,2.3,599,43.4,2.4,599,45.2,2.7,554,46.7,2.9
"여자","소득수준별",상,579,56.0,2.7,570,52.4,2.5,663,47.8,2.3,647,47.5,2.5,676,44.4,2.5,668,43.5,2.3,601,41.2,2.4,596,46.8,2.2,557,44.2,2.4
"여자","거주지역(표준화)별",동,2385,56.6,1.3,2375,51.5,1.4,2681,47.6,1.3,2671,47.9,1.2,2778,45.8,1.3,2668,44.5,1.3,2393,45.0,1.3,2322,46.4,1.5,2193,51.3,1.5
"여자","거주지역(표준화)별",읍면,519,42.9,4.7,514,39.5,4.2,637,38.7,4.3,571,39.1,3.6,584,31.3,2.9,634,33.6,4.4,572,29.7,3.0,648,40.2,3.6,572,46.5,4.3
"여자","소득수준(표준화)별",하,562,51.9,2.6,551,48.7,3.2,643,42.5,2.5,631,45.1,2.4,657,40.8,2.4,641,40.4,2.6,562,38.8,2.7,582,39.7,2.9,547,51.5,2.6
"여자","소득수준(표준화)별",중하,577,56.9,2.3,580,48.3,2.6,664,41.6,2.3,651,45.6,2.5,677,43.3,2.3,651,41.7,2.7,591,43.2,2.6,576,44.5,2.9,559,54.8,2.9
"여자","소득수준(표준화)별",중,583,52.1,2.5,587,50.0,2.4,678,45.8,2.3,648,44.7,2.6,674,44.2,2.6,662,43.3,2.4,602,43.9,2.8,606,44.1,2.7,545,47.5,2.6
"여자","소득수준(표준화)별",중상,590,55.3,2.5,589,47.6,2.5,662,52.8,2.6,653,46.2,2.5,668,45.4,2.6,667,43.3,2.4,599,45.5,2.6,599,47.4,3.1,554,49.8,3.2
"여자","소득수준(표준화)별",상,579,56.9,2.7,570,53.7,2.7,663,49.4,2.4,647,51.3,2.4,676,46.7,2.7,668,43.8,2.4,601,43.3,2.4,596,50.8,2.6,557,50.3,2.7
